Session_ID,User_ID,Device,Region,Channel,Product_Category,Event_Order,Max_Event,Session_Start
SES00301,USR00301,Desktop,South,Email,Fashion,2,Add to Cart,2025-10-31 19:22:15
SES00302,USR00302,Desktop,West,Google Ads,Sports,3,Checkout,2025-10-13 13:44:57
SES00303,USR00303,Mobile,North,Organic,Home,3,Checkout,2025-10-12 12:50:51
SES00304,USR00304,Mobile,West,Google Ads,Home,2,Add to Cart,2025-10-25 12:55:09
SES00305,USR00305,Tablet,North,Email,Electronics,3,Checkout,2025-10-02 07:40:18
SES00306,USR00306,Tablet,West,Google Ads,Fashion,1,Browse,2025-10-30 18:08:38
SES00307,USR00307,Tablet,West,Social Media,Home,2,Add to Cart,2025-10-11 02:04:42
SES00308,USR00308,Desktop,West,Email,Beauty,2,Add to Cart,2025-10-04 22:44:56
SES00309,USR00309,Tablet,North,Social Media,Electronics,2,Add to Cart,2025-10-26 13:16:29
SES00310,USR00310,Mobile,North,Social Media,Sports,1,Browse,2025-10-14 00:01:05
SES00311,USR00311,Desktop,South,Organic,Sports,2,Add to Cart,2025-10-23 13:27:05
SES00312,USR00312,Mobile,South,Social Media,Electronics,1,Browse,2025-10-06 22:47:50
SES00313,USR00313,Tablet,South,Google Ads,Fashion,3,Checkout,2025-10-05 13:06:35
SES00314,USR00314,Mobile,West,Email,Electronics,4,Purchase,2025-10-04 05:40:28
SES00315,USR00315,Mobile,South,Google Ads,Beauty,2,Add to Cart,2025-10-17 06:48:16
SES00316,USR00316,Desktop,North,Google Ads,Electronics,3,Checkout,2025-10-16 04:22:52
SES00317,USR00317,Mobile,West,Google Ads,Home,2,Add to Cart,2025-10-20 08:34:57
SES00318,USR00318,Tablet,South,Organic,Home,1,Browse,2025-10-16 15:29:34
SES00319,USR00319,Tablet,North,Organic,Home,2,Add to Cart,2025-10-05 07:02:20
SES00320,USR00320,Desktop,East,Social Media,Fashion,2,Add to Cart,2025-10-23 19:23:54
SES00321,USR00321,Tablet,East,Social Media,Electronics,1,Browse,2025-10-22 01:48:12
SES00322,USR00322,Desktop,West,Organic,Sports,3,Checkout,2025-10-12 05:16:44
SES00323,USR00323,Desktop,South,Organic,Home,1,Browse,2025-10-02 05:05:32
SES00324,USR00324,Tablet,East,Social Media,Electronics,2,Add to Cart,2025-10-22 08:51:22
SES00325,USR00325,Tablet,West,Social Media,Electronics,3,Checkout,2025-10-05 19:21:10
SES00326,USR00326,Desktop,North,Email,Home,1,Browse,2025-10-03 11:13:17
SES00327,USR00327,Tablet,East,Organic,Electronics,2,Add to Cart,2025-10-14 06:09:01
SES00328,USR00328,Tablet,West,Social Media,Fashion,1,Browse,2025-10-23 02:40:37
SES00329,USR00329,Mobile,South,Organic,Sports,3,Checkout,2025-10-16 20:03:39
SES00330,USR00330,Tablet,North,Email,Fashion,4,Purchase,2025-10-18 04:02:26
SES00331,USR00331,Tablet,North,Social Media,Beauty,2,Add to Cart,2025-10-27 16:19:13
SES00332,USR00332,Desktop,West,Social Media,Fashion,4,Purchase,2025-10-05 10:51:10
SES00333,USR00333,Mobile,South,Google Ads,Fashion,4,Purchase,2025-10-19 04:33:11
SES00334,USR00334,Desktop,South,Organic,Fashion,1,Browse,2025-10-22 00:27:35
SES00335,USR00335,Tablet,East,Social Media,Sports,3,Checkout,2025-10-14 17:14:56
SES00336,USR00336,Tablet,North,Social Media,Fashion,4,Purchase,2025-10-05 03:42:53
SES00337,USR00337,Tablet,West,Social Media,Sports,1,Browse,2025-10-30 02:14:48
SES00338,USR00338,Tablet,East,Organic,Home,2,Add to Cart,2025-10-25 23:56:15
SES00339,USR00339,Desktop,East,Organic,Sports,1,Browse,2025-10-06 16:55:42
SES00340,USR00340,Mobile,East,Organic,Fashion,1,Browse,2025-10-22 14:49:38
SES00341,USR00341,Mobile,West,Organic,Beauty,3,Checkout,2025-10-24 09:32:28
SES00342,USR00342,Tablet,East,Google Ads,Beauty,2,Add to Cart,2025-10-22 05:02:40
SES00343,USR00343,Desktop,East,Google Ads,Home,3,Checkout,2025-10-12 18:58:39
SES00344,USR00344,Desktop,North,Organic,Beauty,2,Add to Cart,2025-10-31 15:35:27
SES00345,USR00345,Mobile,North,Social Media,Electronics,2,Add to Cart,2025-10-28 12:46:33
SES00346,USR00346,Tablet,East,Google Ads,Home,4,Purchase,2025-10-05 01:39:12
SES00347,USR00347,Desktop,North,Email,Fashion,2,Add to Cart,2025-10-29 21:06:05
SES00348,USR00348,Tablet,East,Email,Sports,1,Browse,2025-10-18 02:30:40
SES00349,USR00349,Tablet,West,Social Media,Fashion,1,Browse,2025-10-09 05:30:47
SES00350,USR00350,Tablet,South,Email,Sports,2,Add to Cart,2025-10-25 14:02:18
SES00351,USR00351,Tablet,West,Organic,Beauty,2,Add to Cart,2025-10-19 16:33:20
SES00352,USR00352,Tablet,North,Email,Fashion,1,Browse,2025-10-27 21:04:29
SES00353,USR00353,Mobile,North,Social Media,Sports,1,Browse,2025-10-18 23:58:17
SES00354,USR00354,Tablet,South,Social Media,Beauty,4,Purchase,2025-10-05 09:59:13
SES00355,USR00355,Tablet,South,Social Media,Electronics,2,Add to Cart,2025-10-14 22:01:03
SES00356,USR00356,Desktop,North,Social Media,Sports,3,Checkout,2025-10-09 17:17:56
SES00357,USR00357,Desktop,South,Google Ads,Fashion,1,Browse,2025-10-10 04:12:56
SES00358,USR00358,Mobile,West,Google Ads,Fashion,1,Browse,2025-10-04 11:23:08
SES00359,USR00359,Tablet,North,Social Media,Home,2,Add to Cart,2025-10-13 02:19:40
SES00360,USR00360,Tablet,North,Organic,Sports,2,Add to Cart,2025-10-11 06:18:51
SES00361,USR00361,Desktop,South,Google Ads,Electronics,3,Checkout,2025-10-16 15:07:53
SES00362,USR00362,Tablet,South,Organic,Electronics,2,Add to Cart,2025-10-20 03:25:32
SES00363,USR00363,Desktop,South,Email,Fashion,1,Browse,2025-10-31 18:04:10
SES00364,USR00364,Mobile,East,Social Media,Beauty,1,Browse,2025-10-25 03:51:06
SES00365,USR00365,Mobile,North,Google Ads,Fashion,4,Purchase,2025-10-03 07:46:41
SES00366,USR00366,Tablet,East,Google Ads,Electronics,2,Add to Cart,2025-10-06 06:01:10
SES00367,USR00367,Tablet,West,Email,Sports,3,Checkout,2025-10-13 03:38:32
SES00368,USR00368,Desktop,West,Email,Sports,3,Checkout,2025-10-04 05:51:39
SES00369,USR00369,Tablet,East,Email,Beauty,1,Browse,2025-10-26 19:17:16
SES00370,USR00370,Mobile,North,Google Ads,Sports,1,Browse,2025-10-08 22:54:58
SES00371,USR00371,Desktop,East,Organic,Sports,2,Add to Cart,2025-10-17 20:52:08
SES00372,USR00372,Tablet,South,Google Ads,Electronics,2,Add to Cart,2025-10-09 11:32:13
SES00373,USR00373,Desktop,North,Email,Fashion,1,Browse,2025-10-03 14:12:19
SES00374,USR00374,Tablet,South,Organic,Sports,2,Add to Cart,2025-10-11 04:37:22
SES00375,USR00375,Desktop,East,Email,Sports,2,Add to Cart,2025-10-13 04:30:04
SES00376,USR00376,Tablet,South,Email,Beauty,1,Browse,2025-10-19 11:25:42
SES00377,USR00377,Desktop,South,Google Ads,Beauty,2,Add to Cart,2025-10-17 03:00:45
SES00378,USR00378,Mobile,West,Email,Beauty,1,Browse,2025-10-22 19:21:07
SES00379,USR00379,Desktop,East,Google Ads,Electronics,1,Browse,2025-10-28 22:24:15
SES00380,USR00380,Tablet,West,Social Media,Beauty,1,Browse,2025-10-14 19:00:04
SES00381,USR00381,Desktop,East,Organic,Home,2,Add to Cart,2025-10-17 21:28:50
SES00382,USR00382,Desktop,West,Email,Sports,3,Checkout,2025-10-04 03:12:20
SES00383,USR00383,Desktop,West,Email,Home,1,Browse,2025-10-23 05:34:46
SES00384,USR00384,Desktop,East,Google Ads,Fashion,4,Purchase,2025-10-25 14:43:57
SES00385,USR00385,Desktop,South,Google Ads,Sports,4,Purchase,2025-10-18 10:40:06
SES00386,USR00386,Desktop,West,Social Media,Home,2,Add to Cart,2025-10-29 12:56:02
SES00387,USR00387,Desktop,East,Organic,Sports,1,Browse,2025-10-03 18:04:17
SES00388,USR00388,Mobile,West,Social Media,Fashion,3,Checkout,2025-10-18 02:15:44
SES00389,USR00389,Tablet,North,Google Ads,Sports,2,Add to Cart,2025-10-13 08:17:37
SES00390,USR00390,Tablet,North,Organic,Sports,2,Add to Cart,2025-10-09 23:42:45
SES00391,USR00391,Tablet,South,Social Media,Electronics,1,Browse,2025-10-03 06:50:59
SES00392,USR00392,Mobile,North,Organic,Fashion,1,Browse,2025-10-25 23:37:26
SES00393,USR00393,Tablet,South,Google Ads,Fashion,1,Browse,2025-10-25 22:39:43
SES00394,USR00394,Mobile,North,Organic,Fashion,2,Add to Cart,2025-10-05 12:14:58
SES00395,USR00395,Tablet,South,Organic,Sports,3,Checkout,2025-10-26 04:38:18
SES00396,USR00396,Desktop,South,Email,Sports,1,Browse,2025-10-21 11:42:13
SES00397,USR00397,Mobile,West,Organic,Home,3,Checkout,2025-10-13 06:04:17
SES00398,USR00398,Mobile,East,Email,Beauty,2,Add to Cart,2025-10-11 16:38:42
SES00399,USR00399,Desktop,East,Email,Beauty,3,Checkout,2025-10-25 17:41:20
SES00400,USR00400,Mobile,North,Email,Home,3,Checkout,2025-10-17 08:06:04
SES00401,USR00401,Tablet,North,Social Media,Home,1,Browse,2025-10-04 22:54:02
SES00402,USR00402,Mobile,East,Organic,Home,4,Purchase,2025-10-23 09:35:32
SES00403,USR00403,Mobile,North,Social Media,Fashion,2,Add to Cart,2025-10-09 17:23:05
SES00404,USR00404,Desktop,North,Google Ads,Fashion,2,Add to Cart,2025-10-17 02:00:04
SES00405,USR00405,Desktop,North,Social Media,Beauty,2,Add to Cart,2025-10-17 05:27:55
SES00406,USR00406,Tablet,North,Email,Electronics,1,Browse,2025-10-12 18:41:28
SES00407,USR00407,Desktop,South,Organic,Electronics,2,Add to Cart,2025-10-07 08:29:36
SES00408,USR00408,Desktop,West,Email,Sports,1,Browse,2025-10-05 05:22:58
SES00409,USR00409,Tablet,East,Organic,Fashion,3,Checkout,2025-10-13 08:31:12
SES00410,USR00410,Desktop,West,Email,Home,2,Add to Cart,2025-10-31 10:29:57
SES00411,USR00411,Tablet,East,Organic,Fashion,1,Browse,2025-10-19 23:07:02
SES00412,USR00412,Desktop,North,Organic,Beauty,2,Add to Cart,2025-10-08 04:31:01
SES00413,USR00413,Tablet,East,Google Ads,Sports,4,Purchase,2025-10-18 00:56:26
SES00414,USR00414,Tablet,West,Organic,Home,1,Browse,2025-10-24 12:57:22
SES00415,USR00415,Desktop,North,Organic,Fashion,1,Browse,2025-10-07 05:46:54
SES00416,USR00416,Desktop,East,Email,Home,2,Add to Cart,2025-10-05 01:39:03
SES00417,USR00417,Desktop,East,Social Media,Home,1,Browse,2025-10-26 02:37:15
SES00418,USR00418,Desktop,East,Organic,Home,1,Browse,2025-10-02 09:42:43
SES00419,USR00419,Desktop,South,Google Ads,Electronics,2,Add to Cart,2025-10-01 21:39:41
SES00420,USR00420,Mobile,North,Email,Fashion,3,Checkout,2025-10-16 21:54:15
SES00421,USR00421,Mobile,East,Google Ads,Beauty,2,Add to Cart,2025-10-09 15:38:00
SES00422,USR00422,Tablet,East,Email,Fashion,2,Add to Cart,2025-10-28 13:35:50
SES00423,USR00423,Desktop,East,Google Ads,Fashion,1,Browse,2025-10-26 19:28:46
SES00424,USR00424,Desktop,North,Google Ads,Sports,3,Checkout,2025-10-06 15:29:37
SES00425,USR00425,Mobile,South,Social Media,Sports,2,Add to Cart,2025-10-25 02:50:36
SES00426,USR00426,Mobile,West,Organic,Beauty,2,Add to Cart,2025-10-12 14:55:01
SES00427,USR00427,Tablet,East,Organic,Home,3,Checkout,2025-10-12 16:14:48
SES00428,USR00428,Mobile,West,Organic,Beauty,1,Browse,2025-10-02 08:34:58
SES00429,USR00429,Tablet,West,Email,Beauty,1,Browse,2025-10-30 01:28:12
SES00430,USR00430,Mobile,North,Organic,Fashion,2,Add to Cart,2025-10-28 23:54:47
SES00431,USR00431,Desktop,East,Social Media,Electronics,2,Add to Cart,2025-10-13 05:00:10
SES00432,USR00432,Mobile,West,Organic,Electronics,3,Checkout,2025-10-11 22:55:02
SES00433,USR00433,Desktop,West,Organic,Fashion,4,Purchase,2025-10-26 02:07:39
SES00434,USR00434,Mobile,South,Email,Sports,1,Browse,2025-10-20 06:30:38
SES00435,USR00435,Desktop,South,Social Media,Electronics,2,Add to Cart,2025-10-08 09:54:34
SES00436,USR00436,Mobile,West,Email,Fashion,2,Add to Cart,2025-10-17 13:05:56
SES00437,USR00437,Desktop,West,Social Media,Home,4,Purchase,2025-10-15 14:08:55
SES00438,USR00438,Tablet,West,Google Ads,Sports,2,Add to Cart,2025-10-30 05:08:49
SES00439,USR00439,Mobile,North,Social Media,Fashion,4,Purchase,2025-10-19 12:56:40
SES00440,USR00440,Mobile,North,Email,Sports,3,Checkout,2025-10-11 10:59:41
SES00441,USR00441,Mobile,East,Social Media,Fashion,2,Add to Cart,2025-10-17 11:18:42
SES00442,USR00442,Desktop,East,Google Ads,Sports,2,Add to Cart,2025-10-21 02:56:08
SES00443,USR00443,Tablet,East,Google Ads,Electronics,1,Browse,2025-10-22 19:23:44
SES00444,USR00444,Mobile,South,Email,Fashion,2,Add to Cart,2025-10-25 04:29:40
SES00445,USR00445,Tablet,North,Google Ads,Beauty,3,Checkout,2025-10-07 14:20:21
SES00446,USR00446,Tablet,North,Social Media,Sports,1,Browse,2025-10-19 02:17:11
SES00447,USR00447,Desktop,South,Social Media,Home,1,Browse,2025-10-17 07:09:07
SES00448,USR00448,Tablet,North,Organic,Sports,3,Checkout,2025-10-11 16:58:57
SES00449,USR00449,Desktop,West,Social Media,Beauty,3,Checkout,2025-10-11 11:37:50
SES00450,USR00450,Tablet,South,Organic,Home,3,Checkout,2025-10-29 05:17:51
SES00451,USR00451,Desktop,South,Social Media,Fashion,1,Browse,2025-10-25 08:51:54
SES00452,USR00452,Mobile,East,Email,Home,1,Browse,2025-10-05 10:44:55
SES00453,USR00453,Desktop,North,Email,Sports,1,Browse,2025-10-24 10:57:40
SES00454,USR00454,Tablet,West,Email,Sports,3,Checkout,2025-10-26 10:35:04
SES00455,USR00455,Desktop,South,Social Media,Beauty,3,Checkout,2025-10-14 23:33:11
SES00456,USR00456,Desktop,North,Organic,Sports,4,Purchase,2025-10-30 20:19:41
SES00457,USR00457,Desktop,East,Email,Home,3,Checkout,2025-10-14 05:06:21
SES00458,USR00458,Tablet,South,Google Ads,Sports,2,Add to Cart,2025-10-23 04:12:56
SES00459,USR00459,Mobile,East,Google Ads,Electronics,2,Add to Cart,2025-10-28 01:36:14
SES00460,USR00460,Mobile,North,Email,Fashion,2,Add to Cart,2025-10-10 07:37:30
SES00461,USR00461,Tablet,North,Organic,Beauty,2,Add to Cart,2025-10-21 05:59:21
SES00462,USR00462,Tablet,West,Email,Beauty,3,Checkout,2025-10-25 14:47:53
SES00463,USR00463,Desktop,South,Email,Beauty,3,Checkout,2025-10-20 14:25:43
SES00464,USR00464,Mobile,South,Email,Beauty,1,Browse,2025-10-26 06:02:56
SES00465,USR00465,Tablet,North,Email,Fashion,1,Browse,2025-10-27 16:24:27
SES00466,USR00466,Desktop,North,Organic,Home,1,Browse,2025-10-02 19:38:42
SES00467,USR00467,Tablet,East,Google Ads,Home,1,Browse,2025-10-18 09:53:13
SES00468,USR00468,Tablet,South,Organic,Fashion,2,Add to Cart,2025-10-29 00:41:23
SES00469,USR00469,Desktop,West,Email,Home,3,Checkout,2025-10-14 23:38:42
SES00470,USR00470,Mobile,East,Google Ads,Home,1,Browse,2025-10-10 04:12:22
SES00471,USR00471,Tablet,East,Email,Sports,4,Purchase,2025-10-02 17:46:44
SES00472,USR00472,Tablet,East,Social Media,Beauty,2,Add to Cart,2025-10-21 16:55:53
SES00473,USR00473,Mobile,North,Google Ads,Home,1,Browse,2025-10-23 06:52:26
SES00474,USR00474,Desktop,West,Google Ads,Sports,1,Browse,2025-10-08 14:38:22
SES00475,USR00475,Tablet,East,Google Ads,Electronics,1,Browse,2025-10-14 21:47:55
SES00476,USR00476,Tablet,East,Google Ads,Home,3,Checkout,2025-10-28 08:23:30
SES00477,USR00477,Mobile,North,Social Media,Sports,2,Add to Cart,2025-10-30 04:01:39
SES00478,USR00478,Tablet,East,Email,Beauty,3,Checkout,2025-10-18 11:31:56
SES00479,USR00479,Tablet,West,Email,Electronics,3,Checkout,2025-10-24 01:01:07
SES00480,USR00480,Desktop,East,Organic,Sports,2,Add to Cart,2025-10-25 09:54:04
SES00481,USR00481,Mobile,North,Email,Electronics,1,Browse,2025-10-13 23:38:25
SES00482,USR00482,Tablet,North,Google Ads,Electronics,1,Browse,2025-10-29 18:39:33
SES00483,USR00483,Desktop,East,Social Media,Beauty,2,Add to Cart,2025-10-20 09:30:49
SES00484,USR00484,Tablet,North,Email,Beauty,3,Checkout,2025-10-05 08:16:04
SES00485,USR00485,Mobile,West,Google Ads,Sports,2,Add to Cart,2025-10-25 02:13:00
SES00486,USR00486,Tablet,East,Organic,Electronics,2,Add to Cart,2025-10-05 19:20:46
SES00487,USR00487,Mobile,North,Organic,Home,1,Browse,2025-10-14 01:25:36
SES00488,USR00488,Tablet,North,Organic,Sports,2,Add to Cart,2025-10-18 10:27:38
SES00489,USR00489,Desktop,North,Organic,Electronics,3,Checkout,2025-10-12 06:41:36
SES00490,USR00490,Desktop,North,Social Media,Beauty,3,Checkout,2025-10-22 08:25:03
SES00491,USR00491,Desktop,East,Organic,Home,2,Add to Cart,2025-10-15 23:48:43
SES00492,USR00492,Desktop,South,Google Ads,Beauty,1,Browse,2025-10-20 21:28:41
SES00493,USR00493,Desktop,West,Organic,Beauty,3,Checkout,2025-10-23 17:06:14
SES00494,USR00494,Tablet,North,Google Ads,Fashion,3,Checkout,2025-10-11 19:52:16
SES00495,USR00495,Desktop,North,Email,Electronics,4,Purchase,2025-10-21 20:14:08
SES00496,USR00496,Mobile,West,Social Media,Fashion,2,Add to Cart,2025-10-27 11:20:45
SES00497,USR00497,Desktop,North,Google Ads,Fashion,2,Add to Cart,2025-10-13 08:10:41
SES00498,USR00498,Desktop,North,Social Media,Electronics,4,Purchase,2025-10-30 12:59:51
SES00499,USR00499,Tablet,East,Email,Beauty,3,Checkout,2025-10-16 20:31:08
SES00500,USR00500,Mobile,West,Organic,Sports,3,Checkout,2025-10-08 11:28:01
SES00501,USR00501,Desktop,North,Email,Sports,2,Add to Cart,2025-10-14 07:19:10
SES00502,USR00502,Mobile,West,Google Ads,Home,1,Browse,2025-10-04 00:57:51
SES00503,USR00503,Tablet,West,Organic,Electronics,2,Add to Cart,2025-10-21 04:48:03
SES00504,USR00504,Tablet,East,Email,Home,1,Browse,2025-10-22 13:16:57
SES00505,USR00505,Desktop,South,Email,Fashion,3,Checkout,2025-10-12 19:35:32
SES00506,USR00506,Tablet,East,Email,Sports,3,Checkout,2025-10-07 09:09:19
SES00507,USR00507,Mobile,East,Google Ads,Sports,3,Checkout,2025-10-21 17:47:47
SES00508,USR00508,Tablet,West,Organic,Home,2,Add to Cart,2025-10-22 09:38:22
SES00509,USR00509,Mobile,East,Social Media,Sports,4,Purchase,2025-10-15 13:50:04
SES00510,USR00510,Desktop,South,Social Media,Beauty,3,Checkout,2025-10-05 10:45:32
SES00511,USR00511,Desktop,South,Organic,Electronics,4,Purchase,2025-10-12 04:50:07
SES00512,USR00512,Mobile,East,Organic,Electronics,1,Browse,2025-10-18 09:28:03
SES00513,USR00513,Mobile,East,Google Ads,Fashion,1,Browse,2025-10-11 12:01:31
SES00514,USR00514,Tablet,South,Social Media,Sports,1,Browse,2025-10-29 14:20:43
SES00515,USR00515,Desktop,West,Social Media,Beauty,2,Add to Cart,2025-10-31 06:35:30
SES00516,USR00516,Mobile,South,Social Media,Home,2,Add to Cart,2025-10-17 12:45:23
SES00517,USR00517,Desktop,West,Social Media,Beauty,2,Add to Cart,2025-10-05 21:59:26
SES00518,USR00518,Mobile,East,Google Ads,Fashion,4,Purchase,2025-10-28 14:00:08
SES00519,USR00519,Mobile,South,Social Media,Sports,1,Browse,2025-10-19 05:46:20
SES00520,USR00520,Desktop,South,Email,Fashion,2,Add to Cart,2025-10-24 08:58:32
SES00521,USR00521,Desktop,East,Social Media,Beauty,2,Add to Cart,2025-10-29 18:27:11
SES00522,USR00522,Mobile,North,Google Ads,Sports,4,Purchase,2025-10-16 18:00:25
SES00523,USR00523,Tablet,West,Email,Fashion,2,Add to Cart,2025-10-30 12:11:10
SES00524,USR00524,Mobile,West,Email,Electronics,2,Add to Cart,2025-10-05 01:55:23
SES00525,USR00525,Tablet,West,Email,Electronics,1,Browse,2025-10-21 18:39:48
SES00526,USR00526,Mobile,North,Organic,Sports,3,Checkout,2025-10-30 22:31:41
SES00527,USR00527,Tablet,North,Social Media,Fashion,1,Browse,2025-10-14 22:03:40
SES00528,USR00528,Desktop,South,Organic,Home,1,Browse,2025-10-25 03:14:03
SES00529,USR00529,Tablet,West,Social Media,Electronics,2,Add to Cart,2025-10-13 15:41:20
SES00530,USR00530,Mobile,East,Organic,Home,2,Add to Cart,2025-10-06 19:04:29
SES00531,USR00531,Tablet,North,Social Media,Electronics,1,Browse,2025-10-25 18:33:05
SES00532,USR00532,Desktop,South,Organic,Fashion,4,Purchase,2025-10-17 02:14:59
SES00533,USR00533,Mobile,North,Social Media,Beauty,2,Add to Cart,2025-10-06 13:01:49
SES00534,USR00534,Mobile,North,Email,Home,4,Purchase,2025-10-04 03:37:02
SES00535,USR00535,Mobile,East,Social Media,Fashion,2,Add to Cart,2025-10-28 04:05:46
SES00536,USR00536,Tablet,South,Email,Sports,1,Browse,2025-10-10 21:27:32
SES00537,USR00537,Tablet,South,Google Ads,Fashion,4,Purchase,2025-10-05 18:17:52
SES00538,USR00538,Mobile,West,Email,Fashion,1,Browse,2025-10-28 09:22:58
SES00539,USR00539,Desktop,West,Email,Beauty,1,Browse,2025-10-11 13:08:35
SES00540,USR00540,Desktop,North,Email,Sports,4,Purchase,2025-10-22 08:44:53
SES00541,USR00541,Desktop,West,Social Media,Beauty,1,Browse,2025-10-22 01:53:40
SES00542,USR00542,Tablet,South,Email,Fashion,3,Checkout,2025-10-20 19:51:01
SES00543,USR00543,Desktop,East,Social Media,Beauty,2,Add to Cart,2025-10-17 03:14:15
SES00544,USR00544,Desktop,South,Email,Beauty,1,Browse,2025-10-16 23:29:04
SES00545,USR00545,Mobile,East,Email,Electronics,4,Purchase,2025-10-16 16:23:08
SES00546,USR00546,Mobile,East,Google Ads,Fashion,1,Browse,2025-10-23 09:40:42
SES00547,USR00547,Desktop,West,Social Media,Home,1,Browse,2025-10-11 12:58:17
SES00548,USR00548,Mobile,West,Google Ads,Electronics,4,Purchase,2025-10-03 06:49:15
SES00549,USR00549,Mobile,West,Social Media,Sports,2,Add to Cart,2025-10-30 21:44:45
SES00550,USR00550,Desktop,West,Google Ads,Fashion,2,Add to Cart,2025-10-08 05:52:38
SES00551,USR00551,Tablet,West,Social Media,Beauty,1,Browse,2025-10-15 07:02:50
SES00552,USR00552,Tablet,West,Organic,Home,3,Checkout,2025-10-16 06:42:58
SES00553,USR00553,Tablet,North,Social Media,Fashion,3,Checkout,2025-10-11 21:43:48
SES00554,USR00554,Mobile,North,Social Media,Beauty,3,Checkout,2025-10-30 12:44:27
SES00555,USR00555,Desktop,West,Email,Electronics,3,Checkout,2025-10-09 23:47:43
SES00556,USR00556,Desktop,South,Organic,Fashion,2,Add to Cart,2025-10-25 15:55:16
SES00557,USR00557,Desktop,South,Google Ads,Electronics,3,Checkout,2025-10-21 04:44:59
SES00558,USR00558,Mobile,North,Google Ads,Fashion,1,Browse,2025-10-24 09:16:25
SES00559,USR00559,Tablet,East,Google Ads,Beauty,2,Add to Cart,2025-10-18 04:46:41
SES00560,USR00560,Desktop,West,Google Ads,Sports,2,Add to Cart,2025-10-13 00:13:45
